TaxID;Order;Family;Genus;Scientific_name;AdultBodyMass_g;Sources_AdultBodyMass;Max_longevity_d;Sources_Max_longevity;Rspan_d;AFR_d;Data_AFR;Calculated_GL_d;GenerationLength_d;Sources_GL
41334;Eulipotyphla;Soricidae;Crocidura;Crocidura mariquensis;10.35;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5597;Eulipotyphla;Soricidae;Crocidura;Crocidura beatus;10.55;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5602;Eulipotyphla;Soricidae;Crocidura;Crocidura grayi;10.7;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41355;Eulipotyphla;Soricidae;Crocidura;Crocidura roosevelti;11;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5624;Eulipotyphla;Soricidae;Crocidura;Crocidura desperata;11.1;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5609;Eulipotyphla;Soricidae;Crocidura;Crocidura negrina;11.33;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5639;Eulipotyphla;Soricidae;Crocidura;Crocidura xantippe;11.4;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41359;Eulipotyphla;Soricidae;Crocidura;Crocidura somalica;11.5;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41346;Eulipotyphla;Soricidae;Crocidura;Crocidura nigrofusca;11.75;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5591;Eulipotyphla;Soricidae;Crocidura;Crocidura polia;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5593;Eulipotyphla;Soricidae;Crocidura;Crocidura selina;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5596;Eulipotyphla;Soricidae;Crocidura;Crocidura armenica;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5600;Eulipotyphla;Soricidae;Crocidura;Crocidura floweri;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5601;Eulipotyphla;Soricidae;Crocidura;Crocidura grandis;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5606;Eulipotyphla;Soricidae;Crocidura;Crocidura mindorus;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5615;Eulipotyphla;Soricidae;Crocidura;Crocidura pergrisea;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5618;Eulipotyphla;Soricidae;Crocidura;Crocidura susiana;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5619;Eulipotyphla;Soricidae;Crocidura;Crocidura tenuis;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5626;Eulipotyphla;Soricidae;Crocidura;Crocidura erica;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5627;Eulipotyphla;Soricidae;Crocidura;Crocidura fischeri;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5635;Eulipotyphla;Soricidae;Crocidura;Crocidura macowi;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5637;Eulipotyphla;Soricidae;Crocidura;Crocidura pitmani;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41319;Eulipotyphla;Soricidae;Crocidura;Crocidura gmelini;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41353;Eulipotyphla;Soricidae;Crocidura;Crocidura pullata;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41368;Eulipotyphla;Soricidae;Crocidura;Crocidura zaphiri;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136226;Eulipotyphla;Soricidae;Crocidura;Crocidura hilliana;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136382;Eulipotyphla;Soricidae;Crocidura;Crocidura wuchihensis;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136444;Eulipotyphla;Soricidae;Crocidura;Crocidura caspica;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136447;Eulipotyphla;Soricidae;Crocidura;Crocidura vosmaeri;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136596;Eulipotyphla;Soricidae;Crocidura;Crocidura hikmiya;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136602;Eulipotyphla;Soricidae;Crocidura;Crocidura virgata;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136634;Eulipotyphla;Soricidae;Crocidura;Crocidura katinka;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136711;Eulipotyphla;Soricidae;Crocidura;Crocidura musseri;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136722;Eulipotyphla;Soricidae;Crocidura;Crocidura ramona;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136781;Eulipotyphla;Soricidae;Crocidura;Crocidura hutanis;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136783;Eulipotyphla;Soricidae;Crocidura;Crocidura rapax;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5599;Eulyplotiphla;Soricidae;Crocidura;Crocidura dhofarensis;11.7928964338;Mean_congenerics;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5586;Eulipotyphla;Soricidae;Crocidura;Crocidura usambarae;11.83;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
40631;Eulipotyphla;Soricidae;Crocidura;Crocidura fuliginosa;12;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5583;Eulipotyphla;Soricidae;Crocidura;Crocidura tansaniana;12;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5605;Eulipotyphla;Soricidae;Crocidura;Crocidura malayana;12;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5611;Eulipotyphla;Soricidae;Crocidura;Crocidura orientalis;12;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136742;Eulipotyphla;Soricidae;Crocidura;Crocidura brunnea;12;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136786;Eulipotyphla;Soricidae;Crocidura;Crocidura negligens;12;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
136792;Eulipotyphla;Soricidae;Crocidura;Crocidura lepidura;12;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5604;Eulipotyphla;Soricidae;Crocidura;Crocidura jenkinsi;12.6;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41447;Eulipotyphla;Soricidae;Crocidura;Crocidura nigripes;13.2;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5567;Eulipotyphla;Soricidae;Crocidura;Crocidura grassei;13.5;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5584;Eulipotyphla;Soricidae;Crocidura;Crocidura telfordi;13.6;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5568;Eulipotyphla;Soricidae;Crocidura;Crocidura kivuana;13.6592721083;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
5565;Eulipotyphla;Soricidae;Crocidura;Crocidura eisentrauti;13.7806776899;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41331;Eulipotyphla;Soricidae;Crocidura;Crocidura luna;13.83;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41335;Eulipotyphla;Soricidae;Crocidura;Crocidura maurisca;14;PanTHERIA;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
41354;Eulipotyphla;Soricidae;Crocidura;Crocidura rhoditis;14;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;427.67965;Mean_congenerics_same_body_mass
